OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
9/13/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,21.03
9/13/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,20.8
9/13/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,20.62
9/13/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,20.41
9/13/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,24.58
9/13/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,22.07
9/13/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,21.08
9/13/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,20.32
9/13/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,19.49
9/13/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.12
9/13/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,19.65
9/13/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.59
9/13/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,18.84
9/13/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,19.8
9/13/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,19.2
9/13/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,18.59
9/13/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,18.03
9/14/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,17.98
9/14/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,18.08
9/14/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,17.75
9/14/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,17.66
9/14/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,17.41
9/14/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,17.21
9/14/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,17.24
9/14/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,17.1
9/14/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,17.05
9/14/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,16.97
9/14/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.74
9/14/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.61
9/14/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.62
9/14/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.64
9/14/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.73
9/14/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.74
9/14/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.86
9/14/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.9
9/14/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.91
9/14/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,17.07
9/14/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,17.41
9/14/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,17.91
9/14/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.31
9/14/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.57
9/14/2017,700,615,PEAKWD,Real Time,Load Zone CPS,19.09
9/14/2017,700,630,PEAKWD,Real Time,Load Zone CPS,20.05
9/14/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.22
9/14/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.28
9/14/2017,800,715,PEAKWD,Real Time,Load Zone CPS,19.98
9/14/2017,800,730,PEAKWD,Real Time,Load Zone CPS,19.55
9/14/2017,800,745,PEAKWD,Real Time,Load Zone CPS,18.83
9/14/2017,800,800,PEAKWD,Real Time,Load Zone CPS,18.66
9/14/2017,900,815,PEAKWD,Real Time,Load Zone CPS,18.33
9/14/2017,900,830,PEAKWD,Real Time,Load Zone CPS,18.72
9/14/2017,900,845,PEAKWD,Real Time,Load Zone CPS,19.18
9/14/2017,900,900,PEAKWD,Real Time,Load Zone CPS,19.44
9/14/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,19.24
9/14/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,20.14
9/14/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,20.21
9/14/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.54
9/14/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,20.68
9/14/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,21.04
9/14/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,21.41
9/14/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,20.68
9/14/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,20.7
9/14/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,21.17
9/14/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,21.85
9/14/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,25.63
9/14/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,26.45
9/14/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,28.07
9/14/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,31.05
9/14/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,34.6
9/14/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,45
9/14/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,34.79
9/14/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,49.95
9/14/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,56.58
9/14/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,28.94
9/14/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,28.6
9/14/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,29.31
9/14/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,28.78
9/14/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,28.46
9/14/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,28.44
9/14/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,33.91
9/14/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,58.25
9/14/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,32.96
9/14/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,32.86
9/14/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,33.1
9/14/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,33.05
9/14/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,30.7
9/14/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,31.03
9/14/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,30.19
9/14/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,28.98
9/14/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,28.95
9/14/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,28.35
9/14/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,28.32
9/14/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,28.12
9/14/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,94.97
9/14/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,60.71
9/14/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,33.23
9/14/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,30.31
9/14/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,30.32
9/14/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,29.59
9/14/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,27.29
9/14/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,26.15
9/14/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,183.94
9/14/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,117.72
9/14/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,25.08
9/14/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,24.67
9/14/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,23.49
9/14/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,23.02
9/14/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,21.82
9/14/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,21.14
9/14/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,20.78
9/14/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,20.71
9/14/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,20.36
9/14/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,19.84
9/15/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,18.84
9/15/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,18.58
9/15/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.33
9/15/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,17.97
9/15/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,17.75
9/15/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,17.6
9/15/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,17.31
9/15/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,17.29
9/15/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,17.23
9/15/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,17.09
9/15/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.93
9/15/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.85
9/15/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.69
9/15/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.58
9/15/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.5
9/15/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.46
9/15/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.62
9/15/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.71
9/15/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.92
9/15/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,17.2
9/15/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,17.61
9/15/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,18.11
9/15/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.57
9/15/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.96
9/15/2017,700,615,PEAKWD,Real Time,Load Zone CPS,18.8
9/15/2017,700,630,PEAKWD,Real Time,Load Zone CPS,19.66
9/15/2017,700,645,PEAKWD,Real Time,Load Zone CPS,20.13
9/15/2017,700,700,PEAKWD,Real Time,Load Zone CPS,20.24
9/15/2017,800,715,PEAKWD,Real Time,Load Zone CPS,19.6
9/15/2017,800,730,PEAKWD,Real Time,Load Zone CPS,19.68
9/15/2017,800,745,PEAKWD,Real Time,Load Zone CPS,19.01
9/15/2017,800,800,PEAKWD,Real Time,Load Zone CPS,18.98
9/15/2017,900,815,PEAKWD,Real Time,Load Zone CPS,19.27
9/15/2017,900,830,PEAKWD,Real Time,Load Zone CPS,19.95
9/15/2017,900,845,PEAKWD,Real Time,Load Zone CPS,20.34
9/15/2017,900,900,PEAKWD,Real Time,Load Zone CPS,20.18
9/15/2017,1000,915,PEAKWD,Real Time,Load Zone CPS,20.23
9/15/2017,1000,930,PEAKWD,Real Time,Load Zone CPS,20.3
9/15/2017,1000,945,PEAKWD,Real Time,Load Zone CPS,20.34
9/15/2017,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.54
9/15/2017,1100,1015,PEAKWD,Real Time,Load Zone CPS,23.09
9/15/2017,1100,1030,PEAKWD,Real Time,Load Zone CPS,25.03
9/15/2017,1100,1045,PEAKWD,Real Time,Load Zone CPS,23.68
9/15/2017,1100,1100,PEAKWD,Real Time,Load Zone CPS,21.09
9/15/2017,1200,1115,PEAKWD,Real Time,Load Zone CPS,20.88
9/15/2017,1200,1130,PEAKWD,Real Time,Load Zone CPS,21.34
9/15/2017,1200,1145,PEAKWD,Real Time,Load Zone CPS,22.58
9/15/2017,1200,1200,PEAKWD,Real Time,Load Zone CPS,22.12
9/15/2017,1300,1215,PEAKWD,Real Time,Load Zone CPS,21.45
9/15/2017,1300,1230,PEAKWD,Real Time,Load Zone CPS,22.45
9/15/2017,1300,1245,PEAKWD,Real Time,Load Zone CPS,22.87
9/15/2017,1300,1300,PEAKWD,Real Time,Load Zone CPS,24.16
9/15/2017,1400,1315,PEAKWD,Real Time,Load Zone CPS,25.63
9/15/2017,1400,1330,PEAKWD,Real Time,Load Zone CPS,28.67
9/15/2017,1400,1345,PEAKWD,Real Time,Load Zone CPS,148.77
9/15/2017,1400,1400,PEAKWD,Real Time,Load Zone CPS,48.45
9/15/2017,1500,1415,PEAKWD,Real Time,Load Zone CPS,29.11
9/15/2017,1500,1430,PEAKWD,Real Time,Load Zone CPS,30.77
9/15/2017,1500,1445,PEAKWD,Real Time,Load Zone CPS,35.62
9/15/2017,1500,1500,PEAKWD,Real Time,Load Zone CPS,34.17
9/15/2017,1600,1515,PEAKWD,Real Time,Load Zone CPS,30.2
9/15/2017,1600,1530,PEAKWD,Real Time,Load Zone CPS,31
9/15/2017,1600,1545,PEAKWD,Real Time,Load Zone CPS,32.35
9/15/2017,1600,1600,PEAKWD,Real Time,Load Zone CPS,48.59
9/15/2017,1700,1615,PEAKWD,Real Time,Load Zone CPS,40.33
9/15/2017,1700,1630,PEAKWD,Real Time,Load Zone CPS,34.13
9/15/2017,1700,1645,PEAKWD,Real Time,Load Zone CPS,34.12
9/15/2017,1700,1700,PEAKWD,Real Time,Load Zone CPS,34.09
9/15/2017,1800,1715,PEAKWD,Real Time,Load Zone CPS,34.65
9/15/2017,1800,1730,PEAKWD,Real Time,Load Zone CPS,31.68
9/15/2017,1800,1745,PEAKWD,Real Time,Load Zone CPS,31.27
9/15/2017,1800,1800,PEAKWD,Real Time,Load Zone CPS,30.55
9/15/2017,1900,1815,PEAKWD,Real Time,Load Zone CPS,31.09
9/15/2017,1900,1830,PEAKWD,Real Time,Load Zone CPS,30.25
9/15/2017,1900,1845,PEAKWD,Real Time,Load Zone CPS,29.26
9/15/2017,1900,1900,PEAKWD,Real Time,Load Zone CPS,28.19
9/15/2017,2000,1915,PEAKWD,Real Time,Load Zone CPS,29.71
9/15/2017,2000,1930,PEAKWD,Real Time,Load Zone CPS,28.53
9/15/2017,2000,1945,PEAKWD,Real Time,Load Zone CPS,27.89
9/15/2017,2000,2000,PEAKWD,Real Time,Load Zone CPS,27.19
9/15/2017,2100,2015,PEAKWD,Real Time,Load Zone CPS,23.39
9/15/2017,2100,2030,PEAKWD,Real Time,Load Zone CPS,22.51
9/15/2017,2100,2045,PEAKWD,Real Time,Load Zone CPS,21.85
9/15/2017,2100,2100,PEAKWD,Real Time,Load Zone CPS,21.62
9/15/2017,2200,2115,PEAKWD,Real Time,Load Zone CPS,21.67
9/15/2017,2200,2130,PEAKWD,Real Time,Load Zone CPS,21.49
9/15/2017,2200,2145,PEAKWD,Real Time,Load Zone CPS,20.91
9/15/2017,2200,2200,PEAKWD,Real Time,Load Zone CPS,20.87
9/15/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,23.55
9/15/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,23.02
9/15/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,21.21
9/15/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.87
9/15/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,20.41
9/15/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,20.98
9/15/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,20.88
9/15/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,20.87
9/16/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.94
9/16/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,20.27
9/16/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,19.91
9/16/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.36
9/16/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,18.74
9/16/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,18.7
9/16/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,18.43
9/16/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,17.74
9/16/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,17.45
9/16/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,17.23
9/16/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,17
9/16/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.99
9/16/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,17
9/16/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.99
9/16/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.91
9/16/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.75
9/16/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.63
9/16/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.67
9/16/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.81
9/16/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,16.79
9/16/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,16.98
9/16/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,17.25
9/16/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,17.47
9/16/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,17.59
9/16/2017,700,615,PEAKWE,Real Time,Load Zone CPS,17.64
9/16/2017,700,630,PEAKWE,Real Time,Load Zone CPS,17.97
9/16/2017,700,645,PEAKWE,Real Time,Load Zone CPS,18.13
9/16/2017,700,700,PEAKWE,Real Time,Load Zone CPS,17.76
9/16/2017,800,715,PEAKWE,Real Time,Load Zone CPS,17.45
9/16/2017,800,730,PEAKWE,Real Time,Load Zone CPS,17.75
9/16/2017,800,745,PEAKWE,Real Time,Load Zone CPS,17.94
9/16/2017,800,800,PEAKWE,Real Time,Load Zone CPS,18.33
9/16/2017,900,815,PEAKWE,Real Time,Load Zone CPS,18.71
9/16/2017,900,830,PEAKWE,Real Time,Load Zone CPS,19.02
9/16/2017,900,845,PEAKWE,Real Time,Load Zone CPS,20.94
9/16/2017,900,900,PEAKWE,Real Time,Load Zone CPS,20.43
9/16/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,20.56
9/16/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,21.17
9/16/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,21.09
9/16/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,21.19
9/16/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,21.62
9/16/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,23.76
9/16/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,23.89
9/16/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,23.48
9/16/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,22.23
9/16/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,23.13
9/16/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,24.66
9/16/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,27.16
9/16/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,29.72
9/16/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,29.05
9/16/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,32.42
9/16/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,49.79
9/16/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,29.76
9/16/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,29.29
9/16/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,73.74
9/16/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,91.24
9/16/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,35.89
9/16/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,35.5
9/16/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,33.66
9/16/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,34.33
9/16/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,51.39
9/16/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,188.82
9/16/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,379.24
9/16/2017,1600,1600,PEAKWE,Real Time,Load Zone CPS,77.27
9/16/2017,1700,1615,PEAKWE,Real Time,Load Zone CPS,57.92
9/16/2017,1700,1630,PEAKWE,Real Time,Load Zone CPS,40.13
9/16/2017,1700,1645,PEAKWE,Real Time,Load Zone CPS,41.43
9/16/2017,1700,1700,PEAKWE,Real Time,Load Zone CPS,30.73
9/16/2017,1800,1715,PEAKWE,Real Time,Load Zone CPS,30.19
9/16/2017,1800,1730,PEAKWE,Real Time,Load Zone CPS,30.34
9/16/2017,1800,1745,PEAKWE,Real Time,Load Zone CPS,30.05
9/16/2017,1800,1800,PEAKWE,Real Time,Load Zone CPS,29.34
9/16/2017,1900,1815,PEAKWE,Real Time,Load Zone CPS,34.02
9/16/2017,1900,1830,PEAKWE,Real Time,Load Zone CPS,35.62
9/16/2017,1900,1845,PEAKWE,Real Time,Load Zone CPS,29.73
9/16/2017,1900,1900,PEAKWE,Real Time,Load Zone CPS,27.79
9/16/2017,2000,1915,PEAKWE,Real Time,Load Zone CPS,27.73
9/16/2017,2000,1930,PEAKWE,Real Time,Load Zone CPS,26.96
9/16/2017,2000,1945,PEAKWE,Real Time,Load Zone CPS,25.55
9/16/2017,2000,2000,PEAKWE,Real Time,Load Zone CPS,25.76
9/16/2017,2100,2015,PEAKWE,Real Time,Load Zone CPS,26.46
9/16/2017,2100,2030,PEAKWE,Real Time,Load Zone CPS,26.38
9/16/2017,2100,2045,PEAKWE,Real Time,Load Zone CPS,25.99
9/16/2017,2100,2100,PEAKWE,Real Time,Load Zone CPS,24.94
9/16/2017,2200,2115,PEAKWE,Real Time,Load Zone CPS,23.7
9/16/2017,2200,2130,PEAKWE,Real Time,Load Zone CPS,24.97
9/16/2017,2200,2145,PEAKWE,Real Time,Load Zone CPS,23.01
9/16/2017,2200,2200,PEAKWE,Real Time,Load Zone CPS,21.89
9/16/2017,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,21.82
9/16/2017,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,24.98
9/16/2017,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,22.17
9/16/2017,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,23.94
9/16/2017,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,27.63
9/16/2017,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,27.82
9/16/2017,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,24.22
9/16/2017,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,22.07
9/17/2017,100,15,OFF-PEAK,Real Time,Load Zone CPS,21.51
9/17/2017,100,30,OFF-PEAK,Real Time,Load Zone CPS,21.54
9/17/2017,100,45,OFF-PEAK,Real Time,Load Zone CPS,21.09
9/17/2017,100,100,OFF-PEAK,Real Time,Load Zone CPS,20.85
9/17/2017,200,115,OFF-PEAK,Real Time,Load Zone CPS,20.78
9/17/2017,200,130,OFF-PEAK,Real Time,Load Zone CPS,20.43
9/17/2017,200,145,OFF-PEAK,Real Time,Load Zone CPS,20.18
9/17/2017,200,200,OFF-PEAK,Real Time,Load Zone CPS,20.09
9/17/2017,300,215,OFF-PEAK,Real Time,Load Zone CPS,19.93
9/17/2017,300,230,OFF-PEAK,Real Time,Load Zone CPS,19.56
9/17/2017,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.15
9/17/2017,300,300,OFF-PEAK,Real Time,Load Zone CPS,18.8
9/17/2017,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.96
9/17/2017,400,330,OFF-PEAK,Real Time,Load Zone CPS,18.85
9/17/2017,400,345,OFF-PEAK,Real Time,Load Zone CPS,18.88
9/17/2017,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.68
9/17/2017,500,415,OFF-PEAK,Real Time,Load Zone CPS,18.59
9/17/2017,500,430,OFF-PEAK,Real Time,Load Zone CPS,18.35
9/17/2017,500,445,OFF-PEAK,Real Time,Load Zone CPS,18.31
9/17/2017,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.31
9/17/2017,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.07
9/17/2017,600,530,OFF-PEAK,Real Time,Load Zone CPS,18.01
9/17/2017,600,545,OFF-PEAK,Real Time,Load Zone CPS,17.92
9/17/2017,600,600,OFF-PEAK,Real Time,Load Zone CPS,17.77
9/17/2017,700,615,PEAKWE,Real Time,Load Zone CPS,17.66
9/17/2017,700,630,PEAKWE,Real Time,Load Zone CPS,17.79
9/17/2017,700,645,PEAKWE,Real Time,Load Zone CPS,17.88
9/17/2017,700,700,PEAKWE,Real Time,Load Zone CPS,17.82
9/17/2017,800,715,PEAKWE,Real Time,Load Zone CPS,17.56
9/17/2017,800,730,PEAKWE,Real Time,Load Zone CPS,17.12
9/17/2017,800,745,PEAKWE,Real Time,Load Zone CPS,17.15
9/17/2017,800,800,PEAKWE,Real Time,Load Zone CPS,17.19
9/17/2017,900,815,PEAKWE,Real Time,Load Zone CPS,17.52
9/17/2017,900,830,PEAKWE,Real Time,Load Zone CPS,17.93
9/17/2017,900,845,PEAKWE,Real Time,Load Zone CPS,18.38
9/17/2017,900,900,PEAKWE,Real Time,Load Zone CPS,18.57
9/17/2017,1000,915,PEAKWE,Real Time,Load Zone CPS,18.77
9/17/2017,1000,930,PEAKWE,Real Time,Load Zone CPS,19.8
9/17/2017,1000,945,PEAKWE,Real Time,Load Zone CPS,20.15
9/17/2017,1000,1000,PEAKWE,Real Time,Load Zone CPS,20.13
9/17/2017,1100,1015,PEAKWE,Real Time,Load Zone CPS,19.93
9/17/2017,1100,1030,PEAKWE,Real Time,Load Zone CPS,20.27
9/17/2017,1100,1045,PEAKWE,Real Time,Load Zone CPS,20.72
9/17/2017,1100,1100,PEAKWE,Real Time,Load Zone CPS,20.99
9/17/2017,1200,1115,PEAKWE,Real Time,Load Zone CPS,21.06
9/17/2017,1200,1130,PEAKWE,Real Time,Load Zone CPS,21.78
9/17/2017,1200,1145,PEAKWE,Real Time,Load Zone CPS,23.16
9/17/2017,1200,1200,PEAKWE,Real Time,Load Zone CPS,28.25
9/17/2017,1300,1215,PEAKWE,Real Time,Load Zone CPS,28.38
9/17/2017,1300,1230,PEAKWE,Real Time,Load Zone CPS,51.89
9/17/2017,1300,1245,PEAKWE,Real Time,Load Zone CPS,29.45
9/17/2017,1300,1300,PEAKWE,Real Time,Load Zone CPS,29.49
9/17/2017,1400,1315,PEAKWE,Real Time,Load Zone CPS,29.09
9/17/2017,1400,1330,PEAKWE,Real Time,Load Zone CPS,34.37
9/17/2017,1400,1345,PEAKWE,Real Time,Load Zone CPS,32.9
9/17/2017,1400,1400,PEAKWE,Real Time,Load Zone CPS,57.62
9/17/2017,1500,1415,PEAKWE,Real Time,Load Zone CPS,29.96
9/17/2017,1500,1430,PEAKWE,Real Time,Load Zone CPS,29.66
9/17/2017,1500,1445,PEAKWE,Real Time,Load Zone CPS,29.7
9/17/2017,1500,1500,PEAKWE,Real Time,Load Zone CPS,31.07
9/17/2017,1600,1515,PEAKWE,Real Time,Load Zone CPS,30.45
9/17/2017,1600,1530,PEAKWE,Real Time,Load Zone CPS,31.94
9/17/2017,1600,1545,PEAKWE,Real Time,Load Zone CPS,31.74
